FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
Barbara,WATT,F,1759-03-21,Andrew,WATT,farmer,Mave,ROBERTS,structural engineer
Elizabeth,WINSTONE,F,1729-07-04,David,WINSTONE,collier,Betsy,LEWIS,labourer
Arthur,SEVERN,M,1731-05-10,Daniel,SEVERN,book keeper,Christina,BOND,grocery assistant
John,BATCHLOR,M,1732-03-05,Jas,BATCHLOR,grocer,Ann,FINDLAY,miner
John,MCKIRDY,M,1738-10-20,James,MCKIRDY,publican,Mary,PUNCHER,power loom cotton weaver
Donald,MCKIRDY,M,1738-10-20,James,MCKIRDY,publican,Mary,PUNCHER,power loom cotton weaver
Mary,HOWEL,F,1734-12-02,William,HOWEL,moulders pattern maker,Rachel,HITCHINGS,carpenter
Mary,LOWE,F,1742-03-29,James,LOWE,coalminer,Margaret,BARNELL,farmer
Elizth,MACDONALD,F,1733-12-09,George,MACDONALD,domestic servant,Sarah,MISUCK,leather dresser
Charlotte,CHAPMAN,F,1732-01-24,Alexr,CHAPMAN,joiner,Margaret,NEEB,coalminer
Walter,SEELY,M,1738-03-20,William,SEELY,pipe moulder,Eliza,STANESFIELD,railway fireman
Terrence,DOUGLAS,M,1733-09-23,James,DOUGLAS,blacksmith,Henrietta,FREEMAN,market gardener
Mary,JACKSON,F,1734-09-05,Neil,JACKSON,munition head gouger,Jemima,WITHAM,labourer
Thomas,TILLEY,M,1733-12-19,David,TILLEY,sugar estate manager,Mary,CUSHEN,blacksmith
Robert,LONGTON,M,1733-06-23,Joseph,LONGTON,mason,Delia,SCOFFIELD,doctor of physics
Isabella,ELLIOT,F,1739-05-10,James,ELLIOT,butcher,Isabella,JONES,leather merchant
William,POWELL,M,1737-06-04,Robert,POWELL,painter,Ellen,SIMMONDS,ag lab
William,SMITH,M,1731-01-15,Walter,SMITH,pilot,Agnes,SATCHELL,shop assistant
John,SMITH,M,1731-01-15,Walter,SMITH,pilot,Agnes,SATCHELL,shop assistant
Margaret,SMITH,F,1731-01-15,Walter,SMITH,pilot,Agnes,SATCHELL,shop assistant
William,CHAPMAN,M,1741-03-07,William,CHAPMAN,domestic cook,Isabella,POTTER,labourer
Mary,HUNTER,F,1733-04-06,George,HUNTER,cutlery warehouse,Jessie,MUTTON,shipwright
Elizabeth,DAVIES,F,1744-01-26,Jas,DAVIES,private secretary and hostess,Elizabeth,MOEY,sawyer
Thomas,HODKINSON,M,1734-02-14,George,HODKINSON,mariner,Margaret,DAVISON,grocer
James,WELCH,M,1732-01-16,Stewart,WELCH,overlooker in a factory,Mary,YATES,"school mistress, dame school"
Will,JAFFRAY,M,1737-12-20,Ronald,JAFFRAY,stevedore,Margaret,WHITEHOUSE,outdoor labourer
Thomas,EDWARDS,M,1731-12-24,Thomas,EDWARDS,domestic service,Jessie,HYNDMAN,framework knitter
Alexander,CLAXTON,M,1731-06-23,Thomas,CLAXTON,civil servant,Mary,SEABROOK,mariner (stoker)
James,KNIGHT,M,1731-10-25,Peter,KNIGHT,motor engine assembler,Barbra,LUTT,carpenter
Catherine,MURDOCH,F,1734-02-17,Alexander,MURDOCH,farmer,Ann,LOW,shoemaker
Ann,NOBLE,F,1736-11-12,Samuel,NOBLE,labourer,Margaret,MCCOURT,labourer
Annie,ROSSBOTTOM,F,1734-06-19,James,ROSSBOTTOM,ag lab,Charlotte,OLIVER,farm lab
John,WADDINGTON,M,1734-03-08,William,WADDINGTON,fire guard,Mary,BUNDY,ag lab
Robert,PEARSON,M,1746-09-10,John,PEARSON,miller and corn merchant,Jane,CURTIS,grocer
Christina,PEARSON,F,1746-09-10,John,PEARSON,miller and corn merchant,Jane,CURTIS,grocer
Mary,COLLINS,F,1731-09-24,William,COLLINS,machinist (coffee mill),Chirsty,MUDDLE,labourer
Thomas,PIGOT,M,1735-03-26,William,PIGOT,lab,Agnes,WARD,miner
Agnes,WOODCOCK,F,1737-05-14,Allan,WOODCOCK,cordwainer,Dora,BARTEY,stone mason
Susanna,TOWNSEND,F,1731-12-26,John,TOWNSEND,brush maker,Maggie,SHAKESPEAR,artificial limb maker
Samuel,PHIPPS,M,1731-06-01,Robert,PHIPPS,"window dresser, department store",Janet,AYER,farmer
Mary,SOUTHER,F,1737-03-09,Thomas,SOUTHER,pointsman,Janet,BENNETS,gardener
George,MOYES,M,1733-03-15,Samuel,MOYES,mason,Jeanie,JAMESON,ag lab
Elizabeth,ANGUS,F,1731-08-08,Thomas,ANGUS,plumber,Mary,WRIGHT,farm servant
Charles,CAMPBELL,M,1734-07-16,Donald,CAMPBELL,labourer,Jemima,SMITH,fisherman
John,HAWKER,M,1735-05-04,John,HAWKER,gardener,Matilda,MATTHEWS,miner
Margaret,HICK,F,1731-11-24,James,HICK,woollen merchant,Jessie,POOL,hat manufacturer
Agnes,MELLIS,F,1733-09-03,George,MELLIS,general practitioner,Isabella,PEARCE,miner
Elizabeth,SOUTHWORTH,F,1733-09-09,James,SOUTHWORTH,blacksmith,Catherine,SMITH,smith
Andrew,SAFEGUARD,M,1732-08-16,William,SAFEGUARD,labourer,Ellen,HOLLINS,farmer
John,DEPLEDGE,M,1736-10-09,Arthur,DEPLEDGE,straw plaiter,Agnes,WALLIS,sailor
Alexander,BALDRY,M,1733-01-26,John,BALDRY,newspaper proprietor,Helen,MANTELL,miner
Thomas,BALDRY,M,1733-01-26,John,BALDRY,newspaper proprietor,Helen,MANTELL,miner
David,SHAFTOE,M,1731-01-04,John,SHAFTOE,chemist,Marion,ALDRED,dressmaker
Bridget,THOMAS,F,1735-05-16,John,THOMAS,servant,Maggie,TURNER,groom
Ann,THOMAS,F,1735-05-16,John,THOMAS,servant,Maggie,TURNER,groom
Jane,MCCARTHY,F,1741-12-31,Robert,MCCARTHY,labourer,Jessie,AMIES,gardener
Will,MCCARTHY,M,1741-12-31,Robert,MCCARTHY,labourer,Jessie,AMIES,gardener
James,LIFFEN,M,1735-03-28,James,LIFFEN,florist,Isabella,GORDON,clockmaker
Mary,HAYNS,F,1736-04-25,John,HAYNS,coachman,Jane,POPE,coal dealer
Francis,HUGHES,M,1730-12-20,Thomas,HUGHES,army agent,Graham,BARNAGE,cooper
Catherine,RODEN,F,1736-10-22,George,RODEN,labourer,Isabella,MERRIE,carpenter
James,RODEN,M,1736-10-22,George,RODEN,labourer,Isabella,MERRIE,carpenter
Eva,TODD,F,1733-11-06,William,TODD,domestic servant,Mary,ALMOND,brakeguardsman (railway)
Thomas,BETTS,M,1734-10-24,Matthew,BETTS,bread baker,Isabella,IVORY,victualler
Thomas,FERGUSON,M,1733-08-10,Cornelius,FERGUSON,puddler,Mary,WOODHOUSE,labourer
Margaret,DOWNS,F,1730-09-09,Alexander,DOWNS,cordwainer & shoemaker,Maggie,WATSON,labourer
James,MCGHEE,M,1732-12-15,William,MCGHEE,woollen draper,Sarah,PITT,master mariner
Alexander,JEALOUS,M,1750-10-22,Alexander,JEALOUS,market gardener,Sarah,HARVEY,ag lab
Henry,MARKS,M,1732-09-03,John,MARKS,weaver,Margt,ROUTLESS,labourer
Esther,THOMPSON,F,1733-08-27,Alexr,THOMPSON,wholesale chemist's rep,Euphemia,STANLAKE,professor of music (verified)
Archy,MUNRO,M,1734-07-19,Robert,MUNRO,porter,Margaret,ROBERTS,railway worker
Jane,COX,F,1742-07-27,David,COX,ironstone miner,Ann,WAGSTAFF,factory worker
James,STOAN,F,1734-11-02,James,STOAN,labourer,Agnes,EMPS,boot and shoe maker
Christina,DAVIES,F,1734-05-13,William,DAVIES,lab,Janet,LODDER,master shoemaker
Janet,SHELFORD,F,1734-04-17,William,SHELFORD,labourer,Janet,CHIPP,stonemason
John,HICK,M,1747-04-05,Joseph,HICK,labourer,Mary,CASLES,mining engineer
Peter,HEATH,M,1732-12-22,John,HEATH,house painter,Margaret,ALLT,farmer
Alexander,PALLETI,M,1735-05-26,James,PALLETI,servant,Margaret,CONNEL,poulterers assistant
John,KAY,M,1733-11-29,James,KAY,gardener,Agnes,STOGDEN,school teacher
Jane,TURNER,F,1741-08-18,Robert,TURNER,medical practitioner,Jane,PURCELL,farmer
William,GRIBBELL,M,1733-12-13,Robert,GRIBBELL,tea packer,Jessie,VERNON,bank clerk
Helen,PITTS,F,1734-02-19,George,PITTS,brewer,Caroline,MORAL,grinder
Mary,VIRIGO,F,1737-09-29,Robert,VIRIGO,fisherman,Christina,HASKELL,spring knife cutler
Simon,FINNEY,M,1739-05-24,Gavin,FINNEY,law stationer,Janet,NOWELL,farmer
Christiana,HOWARD,F,1733-12-27,James,HOWARD,blacksmith,Elizabeth,WARRE,composition maker
Christina,HITCHCOCK,F,1732-02-27,Willia,HITCHCOCK,fuel overseer,Georgina,JONES,miner
William,TUCKER,M,1734-03-25,Alexander,TUCKER,mine agent,Cathrine,KIRBY,schoolmaster of endowed grammar school
Charles,FLINN,M,1732-11-17,John,FLINN,printer,Helen,OCALLIHAN,glass worker
George,PATERSON,M,1738-08-13,William,PATERSON,advocate,Ann,MOORE,schoolmaster
Catherine,DAY,F,1735-03-24,Hugh,DAY,farmer,Williamina,BANKS,excise officer
John,MONDAY,M,1736-03-22,James,MONDAY,general servant,Isabella,WYNNE,farmer
Janet,COOPER,F,1734-07-20,Peter,COOPER,carpet designer,Margaret,HALL,proprietress of coffee rooms and guest house
Alexander,STOTT,M,1736-12-14,Murray,STOTT,minister of religion,Ann,ROGERS,french polisher
Thomas,WILLIAMS,M,1736-11-14,James,WILLIAMS,miller,Mary,GAY,solicitor
Ann,BARTON,F,1742-04-20,James,BARTON,carman,Mary,SCHOFIELD,labourer
Peter,BLOOMER,M,1734-04-20,John,BLOOMER,bricklayer,Janet,WATKINSON,furnace manager
Ellen,DAVIES,F,1736-10-24,Joseph,DAVIES,stone mason,Elizabeth,POLLARD,schoolmaster
John,THORNKELOW,M,1733-01-27,Andrew,THORNKELOW,domestic servant,Jane,MORRIS,inn keeper
Alexander,CAMPBELL,M,1734-09-03,William,CAMPBELL,shipwright,Margaret,EWING,coal meter
Alice,STEWART,F,1734-05-01,George,STEWART,labourer,Ann,MCDOWELL,coal miner
Jane,MOORE,F,1738-01-24,Peter,MOORE,labourer,Janet,KEOGH,farmer (tenant)
Thomas,BRITWELL,M,1744-02-06,Petter,BRITWELL,bottlemaker,Jane,JONES,tailoress
Susan,JONES,F,1732-11-05,William,JONES,headmaster - board school,Robertina,TUGOLD,collier
William,NEAL,M,1733-05-22,James,NEAL,weaver,Jane,BOREHAM,servant
Hutchison,BRADFORD,M,1734-05-20,William,BRADFORD,grocer,Margaret,BUSSELL,lab
Fanny,GOLLIN,F,1734-09-03,Hanra,GOLLIN,coal miner,Jessie,HARRIS,lab
John,MANSON,M,1732-10-15,William,MANSON,farmer,Mary,HARMITT,gardener
Jane,MANSON,F,1732-10-15,William,MANSON,farmer,Mary,HARMITT,gardener
Janet,DIUSDALL,F,1739-02-27,John,DIUSDALL,farmer,Jane,NICHOLSON,printers compositor
Ann,ROBINSON,F,1735-08-07,Alexr,ROBINSON,soap factor,Margaret,SLACK,puddler
John,JOREY,M,1734-07-22,William,JOREY,servant,Cathrine,MAKSPEACE,gamekeeper
Elizebeth,PALMER,F,1735-07-26,Samuel,PALMER,hammer driver,Elizabeth,YOUNG,gardener
Robert,SMITH,M,1731-03-17,John,SMITH,farmer,Margaret,ROBERTSHAW,miner
Ann,WINSTONE,F,1732-05-07,David,WINSTONE,collier,Betsy,LEWIS,labourer
Thomas,WINN,M,1737-08-18,D,WINN,clerk,Margaret,ISHERWOOD,grain merchant
Cathrine,FRANCIS,F,1735-10-14,John,FRANCIS,ag lab,Elizabeth,COTRELL,solicitors clerk
Donald,HEAP,M,1740-03-01,George,HEAP,bookseller,Elizabeth,TAYLOR,carpenter
Mary,ROGERS,F,1731-01-17,Daniel,ROGERS,butcher,Maria,ADAMS,solicitor
Thomas,BURGESS,M,1736-04-20,Robert,BURGESS,printer,Lizzie,ROY,clergyman
Agnes,CRIMP,F,1735-01-26,William,CRIMP,wheelwright,Agnes,GARLAND,gardener
John,STEWART,M,1739-08-07,James,STEWART,bookfolder,Catherine,WILLIAMS,farmer
James,OSTLER,M,1738-04-30,Stewart,OSTLER,ag lab,Jane,STANDLEY,blacksmith
Catherine,HEARN,F,1736-07-13,Alexander,HEARN,porter,Ann,PURVES,lab
John,SMITH,M,1738-07-12,Margaret,SMITH,newsagent,Elizabeth,GILBANKS,nailer
Robert,ROBINSON,M,1740-09-27,Malcolm,ROBINSON,domestic servant,Agnes,REES,taper
Mary,ABBOTT,F,1737-04-19,Alexander,ABBOTT,fisherman,Jessie,FERDINAND,"draughtsman, admiralty"
John,DOHERTY,M,1742-01-09,Alexander,DOHERTY,husbandman,Lizzie,SMYTH,ag lab
John,LINFIELD,M,1731-01-18,Robert,LINFIELD,innkeeper,Ann,TURNER,newsagent
Elizabeth,ANDERSON,F,1738-08-02,William,ANDERSON,groom,Helen,GARLAND,ag lab
Harriet,REED,F,1734-08-07,James,REED,blacksmith,Mary,TIBBOTT,baker
Emma,WELES,F,1738-09-30,John,WELES,tailor,Janet,DAY,grinder
Thomas,PLATTEN,M,1748-10-21,Thomas,PLATTEN,handloom weaver (ribbon),Jane,JONES,servant
Thomas,HOUSEMAN,M,1733-05-26,Wm,HOUSEMAN,parish clerk,Emma,DOWLING,baptist minister
Agnes,MCPHERSON,F,1735-03-03,James,MCPHERSON,shoemaker,Christian,BEECH,fitter
Martha,HARDIE,F,1733-06-28,William,HARDIE,cigarette maker,Marion,PACEY,coal miner
Robert,GOUGH,M,1733-10-06,John,GOUGH,labourer,Elizabeth,REID,brewers labourer
Isabella,HAWKINS,F,1739-01-14,Archd,HAWKINS,accounts clerk,Margaret,THOMAS,railway coach painter
George,JOHNSTON,M,1732-12-14,James,JOHNSTON,school master,Annie,NOTTINGHAM,lab
Edward,FARMER,M,1743-11-18,William,FARMER,teacher,Jane,KUDDEN,hat-maker
James,BARTLETT,M,1735-05-25,Peter,BARTLETT,ag lab,Jessie,CAPE,pawnbroker
William,WEIR,M,1734-02-28,John,WEIR,labourer,Hellen,GARSIDE,labourer
Mary,GIBSON,F,1741-06-08,Robt,GIBSON,hay dealer,Margaret,MAM,farmer
John,GILBERT,M,1734-05-21,Willia,GILBERT,pencil maker,Annie,AINSWORTH,wheelwright
John,GILBERT,M,1734-05-21,Willia,GILBERT,pencil maker,Annie,AINSWORTH,wheelwright
Robert,ELLIS,M,1737-06-26,James,ELLIS,driver,Margaret,CHAPMAN,"junior draughstman, signals research and developme"
James,SIMS,M,1733-06-10,Angus,SIMS,commercial clerk,Elizabeth,MORRIS,baker
Williamina,HAYES,F,1741-10-07,Alexander,HAYES,ag lab,Agnes,PARE,farm servant
John,SLINN,M,1734-02-07,Charles,SLINN,musician,Catherine,LYNCH,domestic servant
Joseph,WILLER,M,1738-03-11,Thomas,WILLER,schoolmaster,Mary,MUNRO,stonemason
Mary,DAVIES,F,1747-08-16,Hugh,DAVIES,lab,Helen,PROVAN,carpenter
Margaret,DIBDON,F,1737-08-23,Peter,DIBDON,reporter,Ellen,BALMFORTH,estate carpenter
Annie,YOUNG,F,1734-05-26,Thomas,YOUNG,builder & contractor,Euphemia,RAE,carpenter
Ann,WOODWARD,F,1739-12-16,Thomas,WOODWARD,shorthand typist,Elizabeth,CHIDLEY,jobbing labourer
Edwin,NAILOR,M,1736-09-02,John,NAILOR,common carrier,Jane,COOPER,master blacksmith
Jane,EVAN,F,1735-09-14,John,EVAN,army,Margaret,BASKERVILLE,labourer
Annie,CONDRAN,F,1738-03-01,James,CONDRAN,coach builder,Ann,JONES,of independent means
Alice,SOUTHERN,F,1738-02-23,Joseph,SOUTHERN,scavenger (street cleaner),Margaret,SMITH,munitions worker (cotton mixer)
David,PEARSE,M,1735-06-27,William,PEARSE,shoemaker,Catherine,KENNEDY,flour meal miller
Peter,KEYAN,M,1738-07-24,Andrew,KEYAN,timber works lab,Jessie,HARVEY,tenant farmer
Jane,COLLINS,F,1737-12-11,John,COLLINS,engine driver,Margaret,GRAY,labourer
John,CAMERON,M,1747-01-21,Alexander,CAMERON,waterman,Marion,HOVELL,yeoman
Jane,FORREST,F,1738-06-16,Joseph,FORREST,assisting on father's farm,Chirsty,GILCHRIST,labourer
Ann,ARKLETT,F,1733-06-05,Robert,ARKLETT,thatcher,Janet,WIBSON,land surveyor
Robert,ELLIOTT,M,1736-04-18,John,ELLIOTT,cooper,Janet,LIDCARD,factory worker
Janet,WILCOCK,F,1741-01-03,James,WILCOCK,cab master,Mary,LAWRENCE,housekeeper
Margaret,FOX,F,1732-10-11,Alexander,FOX,quarryman,Mary,SCOTT,collector
Jessie,THORP,F,1741-03-05,William,THORP,sailor,Agnes,GOLLAN,shoemaker
Mary,RAE,F,1745-12-15,Alexander,RAE,blacksmith,Mary,FAVIT,slate mason
Angus,DOWNS,M,1739-08-28,Alexander,DOWNS,cordwainer & shoemaker,Maggie,WATSON,labourer
Mary,HILL,F,1733-07-14,John,HILL,ironmonger,Mary,HOPKINS,mariner
Thomas,HILL,M,1739-10-05,William,HILL,lab,Adeiliade,MORDLE,farmer
Alexander,WOODS,M,1743-03-21,Joseph,WOODS,soldier,Medvin,TARRANT,pitman
John,ALLEN,M,1734-10-10,George,ALLEN,clerk,Mary,GRIFFITH,cotton ring spinner
Mary,GUNNER,F,1754-01-26,William,GUNNER,miner,Rachel,MORRISON,fitter (of engines into ships)
Evelyne,EDWARDS,F,1739-04-07,Robert,EDWARDS,fireman,Helen,MEYRICK,joiner
Will,MEGOWAN,M,1735-11-14,George,MEGOWAN,engine fitter,Margaret,HANDCOCK,master mariner
Frances,HUTT,M,1741-09-06,Andrew,HUTT,farm labourer,Sarah,SPENCER,clerk
Thomas,MORGAN,M,1734-10-28,Robert,MORGAN,housekeeper,Lillie,PIERPOINT,farmer
John,HOLDITCH,M,1741-05-13,James,HOLDITCH,farmer's wife/house servant,Mary,ROBERTS,r.a.f. aircraftsman
Patrick,TURNER,M,1737-01-26,James,TURNER,lab,Susan,BANGHAM,weaver
Sarah,BROWN,F,1736-09-08,William,BROWN,teacher,Jane,SWINDLES,mechanic
Jessie,WEDGBURY,F,1740-04-04,Peter,WEDGBURY,farmer,Catherine,MCMILLAN,servant
James,PRESTON,M,1734-07-30,Alexander,PRESTON,labourer,Christina,BAILEY,printer
Isabella,HUGHES,F,1735-08-24,Thomas,HUGHES,army agent,Graham,BARNAGE,cooper
Michael,WOODCRAFT,M,1736-10-31,Alexr,WOODCRAFT,incumbent,Ann,PIKE,carver & gilder
Jane,SHAFTOE,F,1736-12-10,John,SHAFTOE,chemist,Marion,ALDRED,dressmaker
Charles,SMITH,M,1736-03-10,Walter,SMITH,pilot,Agnes,SATCHELL,shop assistant
Adam,ROGERS,M,1735-04-23,Daniel,ROGERS,butcher,Maria,ADAMS,solicitor
Hugh,LINFIELD,M,1734-08-20,Robert,LINFIELD,innkeeper,Ann,TURNER,newsagent
Jessie,GRISI,F,1738-01-04,John,GRISI,lab,Margaret,JOHN,weaver
Peter,LEIGH,M,1741-08-16,Alexander,LEIGH,gardener,Janet,JOBSON,gunner
Margaret,LEIGH,F,1741-08-16,Alexander,LEIGH,gardener,Janet,JOBSON,gunner
Hellen,NOBLETT,F,1745-02-15,John,NOBLETT,motor mechanic,Elizabeth,BOOTH,miner
Mary,STRACHAN,F,1740-03-10,Joseph,STRACHAN,domestic servant,Anne,DICKENSON,carpenter
Jane,SMITH,F,1733-06-11,John,SMITH,farmer,Margaret,ROBERTSHAW,miner
Alice,HOYLE,F,1733-01-04,David,HOYLE,latch maker,Lilias,GRABHAM,soldier
Margaret,PALLETT,F,1743-11-12,Hugh,PALLETT,weaver,Jessie,ENNERSON,dyer
Marian,MCQUADE,F,1737-12-16,John,MCQUADE,farmer,Helen,SPENCER,"wraf, waitress"
John,SEVERN,M,1736-04-04,Daniel,SEVERN,book keeper,Christina,BOND,grocery assistant
Robert,YOUNIE,M,1738-01-20,James,YOUNIE,labourer,Mary,MATHERS,ag lab
Mary,DAYER,F,1741-12-08,Andrew,DAYER,brush manufacturer,Lizzie,CLEVERINS,artist
Elizabeth,PALMER,F,1740-11-05,Peter,PALMER,fisherman,Mary,MANN,factory storeman
Mary,ASHTON,F,1735-04-03,Robert,ASHTON,labouring man,Margaret,VAUGHAN,labourer
Elizabeth,PHIPPS,F,1734-07-12,Robert,PHIPPS,"window dresser, department store",Janet,AYER,farmer
Christina,PENNYFATHER,F,1735-11-17,David,PENNYFATHER,carpenter,Janet,POTTERTON,hairdresser
Mary,PENAN,F,1738-01-08,James,PENAN,boot closer,Ann,LOWELL,publican / inn keeper
Neil,HUGHES,M,1742-04-14,Robert,HUGHES,farmer's daughter,Jessie,GASKEL,bootmaker
John,HILLMAN,M,1739-08-08,Richard,HILLMAN,wireman,Janet,MARSDEN,mariner/sailor/seaman
Hannah,CLAXTON,F,1736-01-20,Thomas,CLAXTON,civil servant,Mary,SEABROOK,mariner (stoker)
Jessie,WILSON,F,1737-05-15,William,WILSON,ag lab,Elizabeth,POPPLEWELL,tutor
James,HARRISON,M,1740-04-24,William,HARRISON,labourer,Mary,LEE,lacemaker
Jane,STACY,F,1740-09-21,William,STACY,railway traffic inspector,Jane,SAWREY,contractor
Daniel,ANGUS,M,1733-11-24,Thomas,ANGUS,plumber,Mary,WRIGHT,farm servant
Angus,PRUST,M,1737-10-26,Edward,PRUST,dressmaker,Agnes,DAWSON,farmer
Margaret,MARTIN,F,1736-03-07,Angus,MARTIN,pattern maker,Annie,WILLIS,fisherman
George,ISAACS,M,1734-03-10,Ronald,ISAACS,forkmaker,Elizabeth,SHAW,dairyman
Martha,RICH,F,1738-01-01,Robert,RICH,farm lab,Anne,SPENCE,farm labourer
Catherine,GIBSON,F,1741-06-26,Thomas,GIBSON,mariner,Margaret,MASSLETOLD,linen merchant
Elspet,GLEN,F,1737-02-03,Robert,GLEN,farmer,Margaret,HEYWOOD,carriage hand
Adam,COLLINS,M,1738-09-17,William,COLLINS,machinist (coffee mill),Chirsty,MUDDLE,labourer
Frederick,COLLINS,M,1743-06-27,Robert,COLLINS,woollen piece mender,Jessie,SIMPSON,navy
Alexr,THOMAS,M,1740-06-12,David,THOMAS,captain in army,Euphemia,ELLIS,boiler maker
David,CLARK,M,1742-08-13,William,CLARK,drugman,Mary,WHITFORD,farmer
Alex,KNIGHT,M,1735-07-08,Peter,KNIGHT,motor engine assembler,Barbra,LUTT,carpenter
Jessie,RAIN,F,1738-05-06,Alex,RAIN,labourer,Marjory,ANDERTON,labourer
Janet,HICK,F,1734-05-30,James,HICK,woollen merchant,Jessie,POOL,hat manufacturer
Margaret,PLUMPTON,F,1738-02-16,Hugh,PLUMPTON,labourer,Isabella,MIDDLETON,saw mills labourer
James,JACQUETT,M,1736-07-14,Archibald,JACQUETT,cotton spinner,Hannah,FOSTER,carter
John,JACQUETT,M,1736-07-14,Archibald,JACQUETT,cotton spinner,Hannah,FOSTER,carter
Isabella,CARLTON,F,1737-06-09,Angus,CARLTON,ammunition worker,Isabella,EDWARD,wheelwright
Jessie,EDWARDS,F,1733-12-24,Thomas,EDWARDS,domestic service,Jessie,HYNDMAN,framework knitter
Alexr,TOWNSEND,M,1736-08-26,John,TOWNSEND,brush maker,Maggie,SHAKESPEAR,artificial limb maker
Janet,BROWN,F,1742-07-06,Louis,BROWN,tailor,Mary,TYRER,farmer
Jane,FOLD,F,1739-07-28,Thomas,FOLD,blacksmith,Mary,RHODES,tailor
Robert,BOWMAN,M,1735-07-01,Dominick,BOWMAN,fruiterer,Jessie,MIDDLETON,miner
Frederick,MEADOWCROFT,M,1738-10-30,Thomas,MEADOWCROFT,canal boat builder,Janet,TILBROOK,ag lab
John,PIRLANE,M,1737-03-17,George,PIRLANE,mineral water maker,Jane,MORRIS,police constable
Alexr,HITCHCOCK,M,1735-08-09,Willia,HITCHCOCK,fuel overseer,Georgina,JONES,miner
Maggie,BATCHLOR,F,1733-05-18,Jas,BATCHLOR,grocer,Ann,FINDLAY,miner
John,WINTERTON,M,1739-03-27,Jas,WINTERTON,cotton weaver,Maggie,MACDONALD,shoemaker
Thomas,LARDEAU,M,1737-11-14,Henry,LARDEAU,farmer,Bridget,MILLS,file cutter
George,PIPER,M,1734-12-03,James,PIPER,cook & confectioner,Sarah,BOYS,clay labourer
Jane,BURFIELD,F,1737-09-10,William,BURFIELD,domestic cook,Mary,KINLOCH,lab
Willimena,WARE,F,1749-02-09,Daniel,WARE,coal miner,Elisabeth,FARR,commercial traveller
Margaret,STATLARD,F,1743-01-18,Murdo,STATLARD,domestic servant,Christina,BREACH,printer
Elisabeth,WRIGHT,F,1746-11-09,John,WRIGHT,ag lab,Jane,BUTLER,labourer
James,COX,M,1734-09-30,James,COX,farmer,Flora,THORNHILL,servant
Will,WINSTONE,M,1736-03-26,David,WINSTONE,collier,Betsy,LEWIS,labourer
Elizabeth,CHEW,F,1736-12-08,Robert,CHEW,"engineer, master (deceased)",Elizabeth,LANKESTER,brass worker
Agnes,REED,F,1736-08-23,Willia,REED,high constable,Bella,ADAMS,servant
Ann,THORP,F,1745-01-29,Thomas,THORP,royal marine private,Sarah,CLITHEROE,miner
Allan,SCLANDERS,M,1734-12-17,Andw,SCLANDERS,proprietor of house and land,Catherine,WOODHALF,farmer
Elizabeth,FAWDEN,F,1738-12-18,Donald,FAWDEN,carpenter,Alice,SHADWELL,grocer
Jane,MILLER,F,1737-01-03,Alexander,MILLER,engine fireman,Marion,CONNEL,carpenter
Alexander,JACKSON,M,1749-03-21,Benjamin,JACKSON,farm lab,Alexandrena,HACKERBY,publican
William,JACKSON,M,1749-03-21,Benjamin,JACKSON,farm lab,Alexandrena,HACKERBY,publican
Marion,BOORE,F,1737-08-31,Patrick,BOORE,solicitors clerk,Catherine,BARNES,coal merchants carter
John,BARTON,M,1741-07-09,Hugh,BARTON,railway clerk,Rosina,MARSDEN,coach wheelwright and coach builder
David,STUART,M,1740-12-06,George,STUART,ag worker,Mary,SPENSER,carpenter
Margaret,WARD,F,1740-10-03,Arthur,WARD,ag lab,Mary,YORK,railway clerk
Jane,INGLIS,F,1745-01-18,William,INGLIS,factory worker,Sarah,HORSEMAN,car man
Edward,MILLER,M,1739-06-03,Robert,MILLER,carder,Margaret,HELSON,carman
Helen,JACKMAN,F,1739-07-07,William,JACKMAN,mariner,Jane,JONES,carter
Maggie,SAFEGUARD,F,1736-08-02,William,SAFEGUARD,labourer,Ellen,HOLLINS,farmer
Henry,JAMES,M,1737-06-04,John,JAMES,railway pointsman,Isabella,JENKINSON,shipwright
Archd,COOPER,M,1738-12-11,Robert,COOPER,jute weaver,Lissie,JOHNSON,"nurse, education authority"
John,TAILOR,M,1742-05-31,William,TAILOR,pavior,Mary,DAVIES,machine maker
Catherine,MARKS,F,1737-12-05,John,MARKS,weaver,Margt,ROUTLESS,labourer
Charles,BEAUMONT,M,1739-12-27,James,BEAUMONT,farmer,Jeannie,TYLOR,stationary engineman
Jessie,BAKER,F,1757-05-22,James,BAKER,wheelwright,Mary,HOPCRAFT,money lender
Janet,FOX,F,1735-04-27,Alexander,FOX,quarryman,Mary,SCOTT,collector
Alex,MANSON,M,1737-06-01,William,MANSON,farmer,Mary,HARMITT,gardener
Janie,MARSHALL,F,1739-12-29,Arthur,MARSHALL,tenant farmer,Maggie,SLEEMAN,railway foreman
James,JONES,M,1738-10-11,William,JONES,headmaster - board school,Robertina,TUGOLD,collier
Nathaniel,DODD,M,1740-11-04,Hugh,DODD,cooper,Margaret,AUDSLEY,dressmaker
Marion,FLINN,F,1736-07-30,John,FLINN,printer,Helen,OCALLIHAN,glass worker
Jane,SAUNDERS,F,1738-03-29,James,SAUNDERS,weaver,Jane,PHILLIPS,mining agents clerk
