FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
Margaret,MAHER,F,1737-07-09,William,MAHER,ironmonger,Marion,BAXENDALL,machine maker
Mary,MAHER,F,1737-07-09,William,MAHER,ironmonger,Marion,BAXENDALL,machine maker
Mary,LORD,F,1737-01-07,George,LORD,photographer,Susan,BAKER,manufacturer
Catherine,CORNER,F,1742-03-08,Donald,CORNER,chargehand/foreman,Marion,SCHOLES,bootmaker
Annie,THOMAS,F,1734-10-08,Samuel,THOMAS,landowner,Christina,GREENAWAY,nurseryman
James,MCNEILL,M,1741-05-04,Robert,MCNEILL,farmer,Catherine,DOWLING,carpenter
Isabella,FOURACRE,F,1738-01-08,John,FOURACRE,shopkeeper,Margaret,MALPAS,weaver
Isabella,BAKER,F,1738-12-16,William,BAKER,cordwainer,Elizebath,HALL,ag lab
Mary,DAVIES,F,1736-03-26,James,DAVIES,meal miller,Jessie,RAY,welder
Bella,HILL,F,1741-10-16,John,HILL,chainmaker,Mary,HOWEL,boilermaker
Murray,EKINS,M,1735-12-16,Robert,EKINS,mason,Hannah,WALKER,farmer
John,EKINS,M,1735-12-16,Robert,EKINS,mason,Hannah,WALKER,farmer
Sarah,HARRIS,F,1737-10-27,John,HARRIS,accountant,Elisabeth,MUDD,printer
Agnes,BOND,F,1738-05-23,Alexander,BOND,clerk of cheque of ordnance,Margaret,HOLDSWORTH,basket maker
William,HICKS,M,1739-01-03,George,HICKS,gardener,Lousia,COCK,servant
Elizabeth,BROWN,F,1735-06-04,James,BROWN,bricklayer,Matilda,TILLE,labourer
George,JENNINGS,M,1735-11-25,James,JENNINGS,engineer,Catherine,BOND,ships officer
Alexander,LINESLEY,M,1749-02-26,Alexander,LINESLEY,engineer,Mary,SIMPKIN,farmer
George,CLARKE,M,1737-07-15,Willia,CLARKE,relief stamper,Maggie,HARRIS,farm manager
Alexander,THYME,M,1745-12-09,James,THYME,millwright,Agnes,BIRD,mechanical engineer
Margaret,THYME,F,1745-12-09,James,THYME,millwright,Agnes,BIRD,mechanical engineer
Eliza,SUNDERLAND,F,1736-02-16,Alexander,SUNDERLAND,farm lab,Margaret,FRESHWATER,brass moulder
Alexander,PALMER,M,1743-08-24,William,PALMER,ag lab,Barbara,MCKECHNIE,yeoman
Patrick,CRIMER,M,1735-03-28,Robt,CRIMER,carpet weaver,Jane,COOPER,labourer
Alexander,JONES,M,1735-04-01,John,JONES,labourer,Jane,MACHRAY,printer
Daniel,ROBINSON,M,1742-03-01,James,ROBINSON,shoemaker,Annie,STONE,coal miner
Elizabeth,HAZELDINE,F,1745-11-16,Robert,HAZELDINE,woollen manufacturer,Bridget,HALFPENNY,farmer and grazier
Charles,ELLIS,M,1735-07-20,Willm,ELLIS,butcher,Edith,WHITEHOUSE,carter
Mary,SAUNDERSON,F,1736-03-21,William,SAUNDERSON,mariner,Mary,WETHERELL,farm labourer
George,PEARCE,M,1737-10-20,Anthony,PEARCE,paper merchant,Isabella,CURD,silk dyer
Alexr,LYONS,M,1739-05-29,Edward,LYONS,chemist and druggist,Susanah,NOTT,builder
Thomas,CHADWICH,M,1737-01-25,Charles,CHADWICH,engineer,Maggie,JONES,cabinet maker
Robert,CHADWICH,M,1737-01-25,Charles,CHADWICH,engineer,Maggie,JONES,cabinet maker
Jane,BIRD,F,1736-03-29,William,BIRD,ag lab,Julia,BATH,poultry man
William,BEWSHER,M,1740-05-11,Robert,BEWSHER,lab,Mary,BARRY,gardener
Christina,STEDMAN,F,1738-01-03,David,STEDMAN,coal miner,Helen,HART,cutter
Margaret,BROWN,F,1741-07-21,James,BROWN,clerk  (biscuit works ),Mary,GOODMAN,school master
Mary,KEARSLEY,F,1738-11-20,Archibald,KEARSLEY,grocer,Ann,DOW,labourer
Margret,SNOOK,F,1737-09-29,Alexr,SNOOK,mercantile clerk,Margaret,THOMAS,bootcloser
Daniel,COULSON,M,1739-08-01,David,COULSON,labourer,Agnes,GRUNDY,salvation army officer
Robert,WILSON,M,1736-07-03,Alexander,WILSON,silk winder,Cecilia,STEWART,pharmaceutical chemist
Fred,CROSSGROVE,M,1737-02-26,Robert,CROSSGROVE,general store keeper,Margaret,WATSON,farm lab
Jean,PETERS,F,1738-10-28,Caldwell,PETERS,farmer,Maggie,NORTH,boiler maker
Thomas,BAMSEY,M,1737-06-22,John,BAMSEY,labourer,Catherine,LARKIN,carpenter
Betsy,MORTIMER,F,1736-11-20,John,MORTIMER,telephone engineer - g.p.o.,Elizth,LYNALL,dressmaker
Andrew,LAMB,M,1738-06-23,Thomas,LAMB,wool mill worker,Margaret,GULLY,servant
Mary,GIBB,F,1739-10-21,Francis,GIBB,tailoress,Margaret,SINCLAIR,bookbinder
Isabella,EDWARD,F,1735-12-27,Samuel,EDWARD,farmer,Helen,DAWSON,"builder, master (dockyards)"
James,EDWARD,M,1735-12-27,Samuel,EDWARD,farmer,Helen,DAWSON,"builder, master (dockyards)"
William,MOORE,M,1736-04-22,Thomas,MOORE,tailor,Ketty,MANN,tanner
Christina,KENNETT,F,1737-05-30,Robert,KENNETT,foreman fire service,Janet,SHAW,lab
John,HOLLINGDALE,M,1737-05-09,George,HOLLINGDALE,farmer,Mary,PEARTON,coal merchant
Robert,RALPH,M,1738-11-22,David,RALPH,postboy,Elizabeth,ALLISON,tailor
Frank,KIDNEY,M,1741-11-03,Peter,KIDNEY,builder,Marion,ADAMS,labourer
John,DUNN,M,1737-11-01,William,DUNN,miller,Betsy,BROWN,engineer
Wm,TUSTIN,M,1738-07-08,Robert,TUSTIN,ag lab,Martha,DUPLOCK,farrier
Isabella,SPIRES,F,1736-05-26,John,SPIRES,tailor,Joann,GRINDROD,labourer
Elizabeth,HEATLEY,F,1738-03-28,Archbald,HEATLEY,head brewer,Harriet,SUTCLIFFE,commercial traveller
Charles,CARTWRIGHT,M,1736-11-15,William,CARTWRIGHT,carpet weaver,Elizabeth,RAE,cheesemonger
Andrew,BROWNE,M,1739-11-26,Charles,BROWNE,farmer,Catherine,RILEY,bookbinder
Jane,SERGEANT,F,1737-03-03,Charles,SERGEANT,ag lab,Jeanie,LLOYD,carpenter
Elizabeth,JOHNSTON,F,1736-02-09,Alexander,JOHNSTON,civil engineer,Mary,WOOD,mariner
Thomas,CURTIS,M,1740-11-03,Peter,CURTIS,carter,Mary,FORBES,mechanic
William,WRIGHT,M,1741-11-28,Andrew,WRIGHT,blacksmith,Janet,MARLES,engineer
Joanna,HOPGOOD,F,1739-04-26,George,HOPGOOD,timber dealer,Catherine,BUCK,medical practitioner
Jane,DAVIDSON,F,1736-06-21,John,DAVIDSON,farmer,Adaline,TODD,butcher
Robert,ANDERSON,M,1738-10-21,Patrick,ANDERSON,farmer,Ann,MOON,police constable
Ellen,BRIDDON,F,1737-06-06,William,BRIDDON,tailor,Elizabeth,BARKER,civil engineer
Thomas,HOLLAND,M,1738-08-02,Willia,HOLLAND,lt rn,Agnes,MAGRATH,stone cutter
Mary,HOLLAND,F,1738-08-02,Willia,HOLLAND,lt rn,Agnes,MAGRATH,stone cutter
Margaret,STONE,F,1734-09-16,Thomas,STONE,cloth finisher,Elizabeth,MORGANS,delver
John,CAMERON,M,1738-01-17,Charles,CAMERON,coachman,Sarah,TAYLOR,tailor
Alexander,LINNELL,M,1741-03-13,Angus,LINNELL,navel officer,Margaret,ROBERTS,fish curer
Margaret,LINNELL,F,1741-03-13,Angus,LINNELL,navel officer,Margaret,ROBERTS,fish curer
John,WOODHOUSE,M,1735-10-06,James,WOODHOUSE,woollen draper,Margaret,MORRISON,smith
Agnes,GOUNDRY,F,1736-12-13,Willia,GOUNDRY,fireman,Margaret,RUSBY,needlemaker
John,BURT,M,1737-01-16,John,BURT,currier,Georgina,HUNTER,file cutter
Euphemia,BERRY,F,1739-06-28,Alexander,BERRY,farm labourer,Gorgenia,HAHICK,stone mason
Rosanna,DOWN,F,1741-11-07,George,DOWN,printer,Mary,SHOOTER,tanner
David,HONEYWELL,M,1736-11-09,William,HONEYWELL,miller (postmill),Jessie,STREMBELS,engineer
Mary,BENN,F,1737-07-23,Charles,BENN,domestic servant,Jane,HOWARTH,farm labourer
James,BOWMAN,M,1735-06-05,Hugh,BOWMAN,draper,Jane,TREDWIN,clerk
Thomas,DYER,M,1738-04-09,David,DYER,painter,Alice,ANDERSON,vinegar merchant
John,RICHARDSON,M,1736-10-16,Alexander,RICHARDSON,servant,Margaret,CULL,mechanic
Jane,WALMSLEY,F,1738-06-05,John,WALMSLEY,research chemist,Margt,LOOD,mason
George,READ,M,1737-11-25,George,READ,washerwoman,Janet,AYERS,musician
Elizabeth,RICH,F,1743-06-28,Peter,RICH,gasfitter,Jane,MOWAT,gun maker
Samuel,HILL,M,1739-04-02,James,HILL,"superintendant, port of london authority",Maggie,SPRINGETT,labourer
Margaret,MILWERT,F,1736-06-27,James,MILWERT,labourer,Jane,WATT,hatter
Isabella,HARDY,F,1739-04-04,William,HARDY,lab,Isabella,WHEELDON,baker
Eliza,STUBBING,F,1744-05-05,John,STUBBING,model maker,Elizabeth,WRIGHT,woollen mill worker
Mary,WARREN,F,1738-03-15,John,WARREN,bailiff,Margaret,MCPHERSON,lab
John,CLARK,M,1736-04-08,Patrick,CLARK,farmer,Elizabeth,SLITH,"clerk, railway works"
John,NICHOLAS,M,1735-03-12,John,NICHOLAS,cabinet maker,Elizabeth,LEVINAY,teacher
Isobel,NICHOLAS,F,1735-03-12,John,NICHOLAS,cabinet maker,Elizabeth,LEVINAY,teacher
Jenny,YATES,F,1739-09-21,William,YATES,chairmaker,Christina,ENNEFER,carpenter
William,DUNCAN,M,1742-04-13,Andrew,DUNCAN,weaver,Janet,THOM,tailoress
Alister,WATSON,M,1740-03-04,Alfred,WATSON,farmer,Margret,PRIMROSE,coal dealer
Mary,TAYLOR,F,1736-08-22,William,TAYLOR,officer of customs & excise (docks),Isabella,EVANS,mechanical engineering worker (skilled)
Hellen,ANDREWS,F,1737-04-27,David,ANDREWS,railway inspector,Agnes,FORMAN,pattern maker
Donald,THOMPSON,M,1737-05-30,Jas,THOMPSON,butcher,Elizabeth,HISCOCKS,shear striker
Margaret,JOHNSON,F,1740-10-26,John,JOHNSON,wool broker,Margaret,FURRELL,electrical engineer in the royal signals
Robert,BOLAND,M,1739-05-02,James,BOLAND,blacksmith,Agnes,LEES,master mariner
James,MAWSON,M,1741-04-21,James,MAWSON,cotton operative,Janet,CAMERON,lab
Margaret,LOCH,F,1737-12-13,Alfred,LOCH,steam roller driver,Annie,MCMILLAN,miller
Samuel,SHAW,M,1742-08-15,Henry,SHAW,engineer,Margaret,MCKITTON,medical practitioner
Alexander,LONDON,M,1740-11-21,John,LONDON,farmer,Ann,PASSMORE,map and print colourer
David,RACKHAM,M,1742-05-07,Alexander,RACKHAM,shoemaker,Janet,WALLACE,plasterer
Janet,RACKHAM,F,1742-05-07,Alexander,RACKHAM,shoemaker,Janet,WALLACE,plasterer
Helen,THOMAS,F,1737-10-11,Matthew,THOMAS,farmer,Margaret,GILL,domestic servant
Alexander,HODGSON,M,1746-06-19,Robert,HODGSON,labourer,Jessie,MCCALLUM,cigarette maker
Elizabeth,GILMOUR,F,1741-03-22,William,GILMOUR,scrap labourer,Isabella,ALLEN,railway clerk
John,GILMOUR,M,1741-03-22,William,GILMOUR,scrap labourer,Isabella,ALLEN,railway clerk
Donald,SIMPSON,M,1741-10-17,James,SIMPSON,musician,Marion,GRIFFIN,boatman
Mary,SHARPE,F,1737-06-13,James,SHARPE,baker,Margt,HANEND,co-op manager
Jane,DARVILL,F,1744-12-26,William,DARVILL,baker,Jessie,LINELY,potter
Dougall,PLATT,M,1742-12-09,Alexander,PLATT,house servant,Ann,RANSON,stitcher
James,POTTER,M,1742-10-07,Robert,POTTER,paper maker,Mary,WALLS,spinner
Elizabeth,BOLLANY,F,1741-11-14,Arthur,BOLLANY,lamplighter,Sarah,CARESWELL,potter
John,BROWN,M,1745-04-04,John,BROWN,lab,Mary,LEES,horsekeeper
Charles,GRETTON,M,1740-08-22,Andrew,GRETTON,shepherd,Helen,FERDINAND,blacksmith
Alfred,GRIMSHAW,M,1745-10-15,James,GRIMSHAW,blacksmith,Janet,LIVINGSTON,shoemaker
George,LIFTON,M,1736-08-19,James,LIFTON,gilder,Margaret,HOLLIWELL,carpenter
William,JANE,M,1738-06-26,Thomas,JANE,gas fitter,Janet,PEPPER,farmer
Jane,DISCOMBE,F,1739-08-13,Colin,DISCOMBE,water filter manufacturer,Agnes,HILL,truck farmer
Jessie,VAIL,F,1740-10-30,Andrew,VAIL,dockyard worker,Mary,JONES,shoe binder
James,FRASER,M,1739-10-26,Duncan,FRASER,bootmaker,Isabella,STANDLEY,worsted power loom weaver
Williammina,HARPER,F,1737-09-22,John,HARPER,farm lab,Mary,SAGE,farmer
Mary,GOODWIN,F,1743-01-13,John,GOODWIN,pattern dyer,Mary,MEADS,warp dresser
Catherine,PAINE,F,1739-03-12,Edward,PAINE,ag lab,Ellen,LOWSON,seamstress
James,PAINE,M,1739-03-12,Edward,PAINE,ag lab,Ellen,LOWSON,seamstress
Margaret,LARCOMBE,F,1736-11-18,Alex,LARCOMBE,master merchant mariner,Margaret,ROSS,farm bailiff
William,MUNDELL,M,1739-11-03,John,MUNDELL,labourer,Margaret,REAKES,farmer
Robert,CALVERT,M,1738-04-25,Alexr,CALVERT,shoemaker,Janet,HENDELL,waterman
Janet,HERNE,F,1740-04-28,John,HERNE,farmer,Elizabeth,JONES,tanner
Kate,DAFT,F,1744-04-28,William,DAFT,railway ganger,Margaret,LUSCOMBE,thatcher
Henry,LYNN,M,1742-01-21,Hugh,LYNN,cabinet maker,Isabella,LISLE,pork butcher
Margaret,BROCKLEHURST,F,1745-08-22,David,BROCKLEHURST,collier,Jane,WARNER,coal miner
Elizabeth,DOCKER,F,1750-01-09,William,DOCKER,spinner,Jessie,BYFORD,joiner
Mary,BRADLY,F,1742-03-13,John,BRADLY,tailor,Elizabeth,FERGUSON,secretary
James,HANSON,M,1744-09-25,George,HANSON,grocer,Eliza,WEDGBURY,artificial limb maker
Mary,SIMON,F,1738-01-07,George,SIMON,soldier,Jessie,BROWN,thatcher
John,WILL,M,1745-07-03,George,WILL,packer (in textile factory ),Jessie,BROWN,waitress
Catherine,STONE,F,1738-12-16,Thomas,STONE,cloth finisher,Elizabeth,MORGANS,delver
Christina,GRAY,F,1739-12-28,William,GRAY,colliery checkweighman,Jane,SHANKS,servant
Janet,RICHARDS,F,1744-07-29,James,RICHARDS,ag lab,Charlotte,LITTLE,baker
Elizabeth,ROGERS,F,1738-11-09,James,ROGERS,servant,Mary,ELDRED,"manager, tile factory"
Mary,FLETCHER,F,1740-02-13,Andrew,FLETCHER,bleacher,Ann,COOK,shop assistant in greengrocer's
William,PARKER,M,1742-12-10,John,PARKER,plumber,Isabella,WILLIAM,inspector of munitions
James,PARR,M,1739-07-28,Donald,PARR,tailor,Agnes,ATKINSON,farmer
John,MILLER,M,1741-06-10,George,MILLER,labourer,Susan,YOUATT,lab
John,BEESE,M,1748-11-18,Douglas,BEESE,pioneer,Mary,WALKER,cordwainer
Duncan,CHALLACOMBE,M,1739-06-12,Charles,CHALLACOMBE,labourer,Margaret,ROUND,teacher
Mary,GEORGE,F,1741-01-29,Charles,GEORGE,tenant farmer,Eliza,CLOUGH,shirt factory worker
Agnes,PHILLIPS,F,1744-09-08,John,PHILLIPS,textile worker,Ellen,SHINN,mariner
William,HOLDEN,M,1741-09-26,Edward,HOLDEN,sawyer,Maggie,JONES,spirit dealer
Donald,TUMIGAN,M,1741-03-15,James,TUMIGAN,land agent,Alice,CHESHIRE,lab
Elizabeth,MORLEY,F,1737-01-01,James,MORLEY,cook and housekeeper,Barbara,MCMURTRIE,tax collector
Elizabeth,MARSHALL,F,1745-11-22,Campbell,MARSHALL,domestic servant,Ellen,BROWN,rector
John,ROBINSON,M,1738-11-22,Andrew,ROBINSON,coalminer,Susan,GATLIFF,farmer
Ellen,GRANT,F,1739-10-26,John,GRANT,fisherman,Betsy,PENNY,glassmaker
Alex,DICKENSON,M,1748-07-03,James,DICKENSON,yeoman  farmer,Martha,RISPIN,"box tenter, woollen mill"
Stephen,OXLEE,M,1745-06-23,Robert,OXLEE,farmer and land owner,Rebecca,DYSON,lab
Janet,BARKER,F,1738-12-13,Samuel,BARKER,grocer,Christina,STEWART,warehouseman
James,NICHOLAS,M,1738-10-25,John,NICHOLAS,cabinet maker,Elizabeth,LEVINAY,teacher
William,MILNE,M,1744-06-10,John,MILNE,ag lab,Jane,STACEY,boot and shoe maker
Elizabeth,CRIMER,F,1747-01-16,Robt,CRIMER,carpet weaver,Jane,COOPER,labourer
Martha,JONES,F,1737-05-25,John,JONES,labourer,Jane,MACHRAY,printer
James,SCOTT,M,1741-12-27,Alex,SCOTT,lab,Isabella,RAYNER,lab
Jas,HOWATHS,M,1743-05-26,Ed,HOWATHS,cook,Maggie,SATCHWELL,drapery salesman
Eliza,HAWKES,M,1744-01-31,William,HAWKES,surgeon - royal army medical corp,Margaret,BELL,toll bar keeper
Janet,HARTLEY,F,1745-07-03,William,HARTLEY,labourer,Jane,YARLEY,labourer
Agnes,CLEMO,F,1741-02-14,Charles,CLEMO,ag lab,Sarah,BROWN,grocer
Isabella,WILLSON,F,1739-10-10,James,WILLSON,turner,Cathrine,BENNIE,miller
Jane,BROWN,F,1739-12-19,James,BROWN,bricklayer,Matilda,TILLE,labourer
Thomas,RAMSDEN,M,1739-06-01,Will,RAMSDEN,railway guard,Elen,WEBESTER,master butcher
Ann,BOWMAN,F,1737-09-30,Hugh,BOWMAN,draper,Jane,TREDWIN,clerk
William,MARCH,M,1745-07-11,George,MARCH,cork hawker,Hannah,CARPENTER,farmer
Isabell,HALL,F,1746-05-12,Daniel,HALL,forgeman,Jane,WOOD,army officer
Eliza,STIVEY,F,1741-07-16,Edmund,STIVEY,butcher,Jane,LAWSON,gas works labourer
Robert,ELLIS,M,1739-09-01,Willm,ELLIS,butcher,Edith,WHITEHOUSE,carter
Agnes,OFFLER,F,1745-07-03,Charles,OFFLER,labourer,Mary,WELLS,miner
James,SKEAD,M,1738-08-27,Alexander,SKEAD,tailor,Helen,PEPPERELL,broker
Robert,ORMISTON,M,1742-06-29,Jas,ORMISTON,seaman,Jane,EATCOAL,lorry driver
Jas,KING,M,1745-01-17,John,KING,clothiers asst,Mary,FRANKHAM,blacksmith
Duncan,CHRISTOPHERS,M,1739-04-28,John,CHRISTOPHERS,sailor,Betsy,PILGRIM,lab
Adam,WOODHOUSE,M,1739-04-17,James,WOODHOUSE,woollen draper,Margaret,MORRISON,smith
Robert,LAW,M,1742-03-13,Andrew,LAW,machinist in saw mill,Mary,WHEELER,farmer
Thomas,WILLCOX,M,1741-08-24,William,WILLCOX,farmer,Semena,MASTERS,papermill worker
Elizabeth,STOUT,F,1741-04-25,Robert,STOUT,labourer,Ellen,JONES,gardener
John,WEST,M,1739-03-17,John,WEST,brickmaker,Mary,MARCH,farmer
Francis,TAYLOR,M,1748-03-08,Matthew,TAYLOR,frame work knitter,Lizzie,DEWEY,coal merchant
Robert,STEPHENS,M,1740-11-13,Wm,STEPHENS,riding master,Janet,KNOW,secretary
Jane,HARRISON,F,1739-08-05,Delilah,HARRISON,coal miner,Catharine,GLEAVE,farm bailiff
Margaret,MORAN,F,1743-07-11,Thomas,MORAN,ships carpenter,Isabella,MCINNES,husbandman
Mary,HALL,F,1743-05-17,John,HALL,greengrocer,Jane,ALLCOCK,analytical chemist
Maggie,ROBERTS,F,1740-10-06,Samuel,ROBERTS,domestic cleaner,Christiana,FORRESTER,jeweller
John,CHILD,M,1761-09-27,Donald,CHILD,parish clerk,Mary,PURDY,milliner
Elizabeth,BOYCE,F,1742-12-22,James,BOYCE,policeman,Margret,MOUNTFORD,master mariner
Margaret,JENKINS,F,1744-06-09,David,JENKINS,labourer,Catherine,WINDLE,market gardener
Janet,JENNINGS,F,1741-06-08,James,JENNINGS,engineer,Catherine,BOND,ships officer
Agness,MCALLISTER,F,1749-07-02,Adam,MCALLISTER,stonemason,Mary,ATKIN,cook and housekeeper
Jane,SUMMERS,F,1740-10-20,Dugald,SUMMERS,labourer,Mary,DUFF,lab
Jessie,EKINS,F,1741-04-16,Robert,EKINS,mason,Hannah,WALKER,farmer
Ellen,EDWARD,F,1738-07-28,Samuel,EDWARD,farmer,Helen,DAWSON,"builder, master (dockyards)"
George,VINCETT,M,1750-10-30,Peter,VINCETT,r.n.,Janet,WRIGHT,carpenter
Eliza,HAWORTH,F,1744-05-30,Morris,HAWORTH,office worker,Elsie,PHEAR,farmer
Henry,OVENDEN,M,1747-07-19,David,OVENDEN,grazier,Jane,CRICK,butcher
John,TRUEMAN,M,1743-08-27,Henry,TRUEMAN,ag lab,Mary,NEWTON,copper kettle maker
Josiah,TAYLOR,M,1744-04-04,John,TAYLOR,mason,Sarah,MASLIN,clerk
Mark,JOHNSTON,M,1738-10-31,Alexander,JOHNSTON,civil engineer,Mary,WOOD,mariner
Fortuna,WEDLOCK,F,1746-02-09,John,WEDLOCK,clay tobacco pipe maker,Agnes,DUDLEY,labourer
Sarah,DAUKES,F,1741-04-05,James,DAUKES,carter,Anne,REDFORDS,gardener
Mary,SUNDERLAND,F,1743-01-21,Alexander,SUNDERLAND,farm lab,Margaret,FRESHWATER,brass moulder
Jessie,BRADFORD,F,1740-07-21,John,BRADFORD,sub post master,Ann,REEVE,dock foreman
Euphemia,HADLEY,F,1745-12-27,Hugh,HADLEY,joiner,Margaret,OLDEN,linen drapers assistant
Mary,SAUNDERS,F,1746-04-22,George,SAUNDERS,shoemaker,Ann,SHERATON,butcher
Elizabeth,WALLER,F,1745-10-01,Robert,WALLER,hawker,Mary,WHITTAKER,miner
May,PINNELL,F,1743-04-25,George,PINNELL,labourer,Helen,HIGHAM,builder
Pat,BOYLE,M,1744-04-21,Hector,BOYLE,iron works manager,Agnes,WATON,labourer
Yergen,SAUNDERSON,M,1739-10-08,William,SAUNDERSON,mariner,Mary,WETHERELL,farm labourer
Janet,RIEVERTS,F,1747-06-03,Harvey,RIEVERTS,servant,Annie,COOKMAN,farmer
John,QUARLE,M,1746-09-08,James,QUARLE,farm labourer,Mary,BARRETT,laundress
George,HAWES,M,1747-02-06,Jas,HAWES,cork hawker,Jessie,SUTHERLAND,blacksmith
Ann,BIRD,F,1741-04-24,William,BIRD,ag lab,Julia,BATH,poultry man
Ellen,WHATTON,F,1742-11-09,John,WHATTON,carpenter,Elisabeth,STEPHENSON,mariner
Helen,CLARK,F,1739-10-24,Patrick,CLARK,farmer,Elizabeth,SLITH,"clerk, railway works"
Janet,ADAMSON,F,1740-10-03,Andrew,ADAMSON,weaver,Isabella,GIBSON,fitter and turner
Ann,ADAMSON,F,1740-10-03,Andrew,ADAMSON,weaver,Isabella,GIBSON,fitter and turner
John,MARTLAND,M,1754-06-12,Willia,MARTLAND,market gardener,May,WAINWRIGHT,silk weaver
Mary,BURNLEY,F,1740-09-30,Robert,BURNLEY,secretary,Mary,OLDERSHAW,tenant farmer
James,HILL,M,1741-08-12,James,HILL,g.p.o. telephonist,Helen,STOTT,chemist
Robert,MORRIS,M,1741-04-19,John,MORRIS,farmer,Margaret,MILLER,school attendance officer
Margaret,SPIRES,F,1741-11-16,John,SPIRES,tailor,Joann,GRINDROD,labourer
James,VEITCH,M,1744-08-02,Robert,VEITCH,glazier,Elizabeth,YARD,grocer
Isabella,EVANS,F,1742-01-13,Peter,EVANS,road labourer,Angelina,LEATT,engine fitter
Margaret,ASHFORD,F,1739-09-19,Allan,ASHFORD,refreshment contractor,Maggie,PIERCE,labourer
Donald,MCDERMID,M,1742-05-09,James,MCDERMID,dentists assistant,Janet,SMITH,husbandman
Isabell,ROWE,F,1741-11-05,Charles,ROWE,gardener,Jane,ANNISON,farmer
Margaret,RAVEN,F,1746-02-07,Charles,RAVEN,glass blower,Annie,MOLYNEUX,shoemaker
James,DAVIDSON,M,1742-07-02,John,DAVIDSON,farmer,Adaline,TODD,butcher
Grace,COLES,F,1743-07-20,Robert,COLES,watchmaker,Margaret,EVANS,gentleman
James,MILWERT,M,1740-06-07,James,MILWERT,labourer,Jane,WATT,hatter
Bridget,WILSON,F,1740-03-26,Alexander,WILSON,silk winder,Cecilia,STEWART,pharmaceutical chemist
Caroline,LIFTON,F,1740-01-25,James,LIFTON,gilder,Margaret,HOLLIWELL,carpenter
Ann,TAYLOR,F,1740-10-09,William,TAYLOR,officer of customs & excise (docks),Isabella,EVANS,mechanical engineering worker (skilled)
Ann,LANGLEY,F,1741-11-30,James,LANGLEY,stonecutter,Jemima,CRACKRICH,customs officer
Ann,SPENCE,F,1743-04-28,David,SPENCE,provision dealer,Margaret,MANNING,bootmaker
Terrence,DAVIES,M,1749-01-01,William,DAVIES,shop owner,Mary,PAWSEY,iron merchant
John,RICHARDSON,M,1741-05-30,Alexander,RICHARDSON,servant,Margaret,CULL,mechanic
James,STRUIGER,M,1745-01-01,Hugh,STRUIGER,miner,Margaret,CROSSIAN,typist
Glenny,HONEYWELL,F,1741-11-12,William,HONEYWELL,miller (postmill),Jessie,STREMBELS,engineer
Beatrice,HENDERSON,F,1746-12-02,James,HENDERSON,mariner,Margaret,ROBERTSON,farmer
Alexander,HOWES,M,1743-06-14,Gavin,HOWES,labourer,Jane,HOLROYD,labourer
Henry,QUICK,M,1740-06-19,William,QUICK,teacher,Helen,ORTON,farmer
Hellen,HOLLIDAY,F,1742-05-18,Willia,HOLLIDAY,weaver,Elizabeth,JENKINS,gasfitters storekeeper
John,BOULTON,M,1746-07-18,William,BOULTON,miller,Ann,HENSHALL,toy maker
Hellen,MACKAY,F,1742-07-21,Willia,MACKAY,victualler,Lilian,HOOPER,currier
Robert,CARTWRIGHT,M,1742-01-04,William,CARTWRIGHT,carpet weaver,Elizabeth,RAE,cheesemonger
Annie,LARCOMBE,F,1743-03-13,Alex,LARCOMBE,master merchant mariner,Margaret,ROSS,farm bailiff
Jane,MORTIMER,F,1742-04-10,John,MORTIMER,telephone engineer - g.p.o.,Elizth,LYNALL,dressmaker
William,HOOKHAM,M,1739-12-27,James,HOOKHAM,fisherman,Georgina,DEARDEN,chemist
Mary,BRUNALL,F,1747-07-29,Robert,BRUNALL,compositor,Joan,ADAMSON,ag lab
Phillip,GOUNDRY,M,1740-09-11,Willia,GOUNDRY,fireman,Margaret,RUSBY,needlemaker
George,BURNETT,M,1743-09-22,John,BURNETT,collier,Amelia,JACKSON,"fireman,"
Elizabeth,MACKIE,F,1743-12-20,Josias,MACKIE,lab,Helen,OTLEY,joiner
Jane,MORLEY,F,1741-11-02,James,MORLEY,cook and housekeeper,Barbara,MCMURTRIE,tax collector
John,LORD,M,1742-11-26,George,LORD,photographer,Susan,BAKER,manufacturer
Alexander,BURT,M,1744-09-24,John,BURT,currier,Georgina,HUNTER,file cutter
Jane,CHADWICH,F,1740-05-28,Charles,CHADWICH,engineer,Maggie,JONES,cabinet maker
Ann,CROSSGROVE,F,1740-11-08,Robert,CROSSGROVE,general store keeper,Margaret,WATSON,farm lab
Rachel,KEALY,F,1739-09-27,William,KEALY,fisherman,Florina,GRAY,baker
Agnes,GROVES,F,1751-02-02,Daniel,GROVES,parquet layer,Bessie,BURLEIGH,cab proprietor
Agnes,SERGEANT,F,1739-01-01,Charles,SERGEANT,ag lab,Jeanie,LLOYD,carpenter
Robert,HOLLAND,M,1743-02-02,Robt,HOLLAND,resident maid,Margaret,ATKINS,ironmonger
Charles,ORAN,M,1746-06-08,George,ORAN,engineer rn,Mary,WHIPP,"principle, polytechnic"
Agnes,OATES,F,1744-02-03,James,OATES,farmer,Margaret,WILLIAMS,shop assistant
