rec-id,FirstName,Gender,LastName,FatherLastName,DateofBirth,FatherFirstName,FatherOccupation,MotherLastName,MotherFirstName,MotherOccupation,Occupation
rec-700-org,James,M,CHALLACOMBE,CHALLACOMBE,1742-01-11,Charles,labourer,ROUND,Margaret,teacher,ag lab
rec-701-org,Francis,M,LLOYD,LLOYD,1749-05-26,David,shop assistant,MORRIS,Ann,coal miner,bricklayer
rec-702-org,Bella,F,BERRY,BERRY,1743-10-24,Alexander,farm labourer,HAHICK,Gorgenia,stone mason,labourer
rec-703-org,Andrew,M,JEPSON,JEPSON,1742-06-06,Samuel,carter,ADDIS,Janet,miner,gardener
rec-704-org,Mary,F,ROWAN,ROWAN,1747-09-12,Christopher,reeler,LONG,Maria,clerk,skipper
rec-705-dup-0,Elizabeh,F,PARR,PARR,1746-02-19,Donald,tailor,ATKINSON,Agnes,farmer,lab
rec-705-dup-1,Eliza1>eth,F,PARR,PARR,1746-02-19,Donald,tailor,ATKINSON,Agnes,farmer,lab
rec-705-org,Elizabeth,F,PARR,PARR,1746-02-19,Donald,tailor,ATKINSON,Agnes,farmer,lab
rec-706-org,Margaret,F,HARRISON,HARRISON,1741-12-20,Delilah,coal miner,GLEAVE,Catharine,farm bailiff,labourer
rec-707-dup-0,Jessi3,F,QUINE,QUINE,1746-05-15,John,ag lab,PRESTAGE,Jane,monthly nurse,brakesman
rec-707-dup-1,Jesxie,F,QUINE,QUINE,1746-05-15,John,ag lab,PRESTAGE,Jane,monthly nurse,brakesman
rec-707-org,Jessie,F,QUINE,QUINE,1746-05-15,John,ag lab,PRESTAGE,Jane,monthly nurse,brakesman
rec-708-org,John,M,SMITH,SMITH,1745-10-26,James,school master,KINGSTON,Annabella,dressmaker,distillers foreman
rec-709-org,Norman,M,SWARBRICK,SWARBRICK,1742-01-25,John,music teacher,HURDLE,Isabella,millgirl,town servant
rec-71-org,Bella,F,SCAUTLEBURG,SCAUTLEBURG,1740-05-26,Alexander,secretary,HAMPDEN,Maggie,ag lab,farmer
rec-710-org,Agnes,F,MCNAIR,MCNAIR,1741-09-23,Joseph,master bootmaker,RICHMOND,Isabella,cashier,publican
rec-711-org,Jas,M,DISCOMBE,DISCOMBE,1743-04-23,Colin,water filter manufacturer,HILL,Agnes,truck farmer,woollen spinner
rec-712-org,Ann,F,MANNING,MANNING,1747-07-12,James,quarryman,TYNE,Mary,farmer,gardener
rec-713-org,Mary,F,WALKER,WALKER,1744-05-12,Alexr,farm labourer,WRIGHT,Bella,attorneys clerk,soldier
rec-714-org,Robert,M,CROOKS,CROOKS,1749-12-19,Thomas,farmer,LAXTON,Agnes,gardener,butcher
rec-715-org,Janet,F,WALTON,WALTON,1742-12-27,Thos,brassfounder,TREDWELL,Elizabeth,farm labourer,saddler and collar maker
rec-716-dup-0,Michtel,M,ELLIS,ELLIS,1745-05-23,Willm,butcher,WHITEHOUSE,Edith,carter,painter and decorator
rec-716-dup-1,dMichael,M,ELLIS,ELLIS,1745-05-23,Willm,butcher,WHITEHOUSE,Edith,carter,painter and decorator
rec-716-dup-2,xichael,M,ELLIS,ELLIS,1745-05-23,Willm,butcher,WHITEHOUSE,Edith,carter,painter and decorator
rec-716-org,Michael,M,ELLIS,ELLIS,1745-05-23,Willm,butcher,WHITEHOUSE,Edith,carter,painter and decorator
rec-717-org,Charles,M,JONES,JONES,1748-07-23,Willia,tailor,HOLMES,Annie,gardener,company managing director
rec-718-org,Robert,M,ASHFORD,ASHFORD,1743-01-22,Allan,refreshment contractor,PIERCE,Maggie,labourer,farmer
rec-719-org,George,M,YATES,YATES,1746-04-16,William,chairmaker,ENNEFER,Christina,carpenter,school teacher
rec-72-org,Jean,F,RAND,RAND,1740-09-07,David,shipwright,FREELING,Jane,printer,farmer
rec-720-org,Jessie,F,KEALY,KEALY,1742-05-25,William,fisherman,GRAY,Florina,baker,ag lab
rec-721-org,Annie,F,SAUNDERSON,SAUNDERSON,1744-06-09,William,mariner,WETHERELL,Mary,farm labourer,blacksmith
rec-722-org,James,M,WILLSON,WILLSON,1746-02-12,James,turner,BENNIE,Cathrine,miller,commercial traveller
rec-723-org,Annie,F,HORSNALL,HORSNALL,1752-01-02,Joseph,shoe shop manageress,BRADDISH,Thos,hotel keeper,domestic servant
rec-724-org,Hugh,M,GIBB,GIBB,1747-09-07,Francis,tailoress,SINCLAIR,Margaret,bookbinder,tailor
rec-725-org,Nairn,M,CLARK,CLARK,1744-02-13,Patrick,farmer,SLITH,Elizabeth,clerk, railway works,lab
rec-726-dup-0,Anri,F,GRANT,GRANT,1743-10-14,John,fisherman,PENNY,Betsy,glassmaker,worsted weaver
rec-726-org,Ann,F,GRANT,GRANT,1743-10-14,John,fisherman,PENNY,Betsy,glassmaker,worsted weaver
rec-727-org,Jessie,F,FRASER,FRASER,1742-03-21,Duncan,bootmaker,STANDLEY,Isabella,worsted power loom weaver,motor engine assembler
rec-728-org,Margaret,F,MUNDELL,MUNDELL,1743-11-13,John,labourer,REAKES,Margaret,farmer,timekeeper
rec-729-org,Jane,F,CLATON,CLATON,1746-01-17,William,carpenter,BURGESS,Jane,weaver,landed gentleman
rec-73-org,Mary,F,BENSON,BENSON,1748-03-08,Alexander,coachman/groom,HARRIS,Jessie,foreman (boot making),machinist
rec-730-org,Ellen,F,HARVEY,HARVEY,1749-04-03,George,soldier,HUGHS,Margaret,gentlemans outfitter,solicitors clerk
rec-731-org,Eliza,F,MALLABAR,MALLABAR,1752-12-28,John,mariner,HERBERT,Annie,shoemaker,coal miner
rec-732-dup-0,Arin,F,LIBBEY,LIBBEY,1747-03-03,Wm,woollen fetler,PROBERT,Jane,architect,farmer
rec-732-org,Ann,F,LIBBEY,LIBBEY,1747-03-03,Wm,woollen fetler,PROBERT,Jane,architect,farmer
rec-733-org,Christina,F,GREENWOOD,GREENWOOD,1751-04-30,Alexander,sea captain,CARROLL,Emily,tea packer,builder
rec-734-org,John,M,SULLIVAN,SULLIVAN,1745-09-04,Alexander,stone mason,RAY,Jessie,welder,moulder (ironworks)
rec-735-org,Mary,F,NICHOLSON,NICHOLSON,1745-10-28,James,ag lab,BRANAGAN,Christina,manager of furnishing house,gun screwer
rec-736-org,Janet,F,ROBINSON,ROBINSON,1753-12-26,John,clerk,NEWALL,Catherine,servant,miner
rec-737-dup-0,Jame,F,ROBINSON,ROBINSON,1753-12-26,John,clerk,NEWALL,Catherine,servant,cooper
rec-737-dup-1,Janw,F,ROBINSON,ROBINSON,1753-12-26,John,clerk,NEWALL,Catherine,servant,cooper
rec-737-org,Jane,F,ROBINSON,ROBINSON,1753-12-26,John,clerk,NEWALL,Catherine,servant,cooper
rec-738-org,Marion,F,ENGLISH,ENGLISH,1744-07-15,Robert,tailor,CHALMERS,Margaret,carriage works tinsmith,pianist & private teacher
rec-739-org,David,M,BROWNE,BROWNE,1744-11-03,Charles,farmer,RILEY,Catherine,bookbinder,clerk (timber trade )
rec-74-dup-0,Thojas,M,BURT,BURT,1728-10-30,John,currier,HUNTER,Georgina,file cutter,silk mercer
rec-74-dup-1,hTomas,M,BURT,BURT,1728-10-30,John,currier,HUNTER,Georgina,file cutter,silk mercer
rec-74-dup-2,Thomax,M,BURT,BURT,1728-10-30,John,currier,HUNTER,Georgina,file cutter,silk mercer
rec-74-org,Thomas,M,BURT,BURT,1728-10-30,John,currier,HUNTER,Georgina,file cutter,silk mercer
rec-740-org,James,M,HILL,HILL,1744-04-06,Andrew,framework knitter,DICKSON,Marion,chief boatswain (coastguard),hotel manager
rec-741-org,Robert,M,WALLEY,WALLEY,1752-03-14,Alexander,university lecturer,SUETT,Eliza,basket and wicker furniture makers,bonnet blocker
rec-742-org,John,M,BROWN,BROWN,1742-12-01,James,bricklayer,TILLE,Matilda,labourer,labourer
rec-743-org,John,M,HOOKHAM,HOOKHAM,1742-02-26,James,fisherman,DEARDEN,Georgina,chemist,labourer
rec-744-org,Jessie,F,RICH,RICH,1746-07-18,William,plumber,NEWBY,Catherine,surgical instrument maker,water colour colourist
rec-745-org,Elizabeth,F,GRAY,GRAY,1746-01-18,William,colliery checkweighman,SHANKS,Jane,servant,dairyman
rec-746-org,John,M,CHANNAR,CHANNAR,1745-05-03,Duncan,carpenter,SMITH,Helen,smith,farmer
rec-747-org,John,M,WINTERBOTTOM,WINTERBOTTOM,1749-07-12,John,chairmaker,GRIFFIN,Jean,coach proprietor,farm labourer
rec-748-org,Charles,M,LIFTON,LIFTON,1742-07-06,James,gilder,HOLLIWELL,Margaret,carpenter,boot & shoe maker
rec-749-org,Margaret,F,EDGE,EDGE,1753-05-27,Donald,domestic servant,GODWIN,Agnes,currier,gas maker
rec-75-org,Mary,F,MCALLISTER,MCALLISTER,1735-11-28,Adam,stonemason,ATKIN,Mary,cook and housekeeper,compositor
rec-750-org,Mary,F,ANDREWS,ANDREWS,1742-05-14,David,railway inspector,FORMAN,Agnes,pattern maker,dressmaker
rec-751-org,Margaret,F,TOMS,TOMS,1749-04-30,Andrew,hingemaker,CHALKER,Catherine,farmer,engineer
rec-752-dup-0,Jessis,F,FERRENY,FERRENY,1745-06-23,John,paper mill labourer,LAMONT,Christina,carman,domestic servant
rec-752-dup-1,Jebsie,F,FERRENY,FERRENY,1745-06-23,John,paper mill labourer,LAMONT,Christina,carman,domestic servant
rec-752-dup-2,essie,F,FERRENY,FERRENY,1745-06-23,John,paper mill labourer,LAMONT,Christina,carman,domestic servant
rec-752-org,Jessie,F,FERRENY,FERRENY,1745-06-23,John,paper mill labourer,LAMONT,Christina,carman,domestic servant
rec-753-org,George,M,SCHOFIELD,SCHOFIELD,1749-03-09,John,bank clerk/cashier, comptometer operator,PRITCHARD,Ann,mines foreman,railway station clerk
rec-754-dup-0,Anges,M,FLETCHER,FLETCHER,1742-09-24,Andrew,bleacher,COOK,Ann,shop assistant in greengrocer's,shipwright foreman
rec-754-dup-1,Ang7s,M,FLETCHER,FLETCHER,1742-09-24,Andrew,bleacher,COOK,Ann,shop assistant in greengrocer's,shipwright foreman
rec-754-org,Angus,M,FLETCHER,FLETCHER,1742-09-24,Andrew,bleacher,COOK,Ann,shop assistant in greengrocer's,shipwright foreman
rec-755-dup-0,Jamex,M,WILSON,WILSON,1744-03-17,Alexander,silk winder,STEWART,Cecilia,pharmaceutical chemist,farmer
rec-755-org,James,M,WILSON,WILSON,1744-03-17,Alexander,silk winder,STEWART,Cecilia,pharmaceutical chemist,farmer
rec-756-org,James,M,NELSON,NELSON,1746-04-20,Hugh,confection cook,GREENAWAY,Christina,nurseryman,secretary to the rajah
rec-757-org,Mary,F,MCGREGOR,MCGREGOR,1744-12-30,John,labourer,WATERS,Sarah,clog maker,cigar maker
rec-758-org,Elizabeth,F,SMITH,SMITH,1748-05-28,Hugh,rural postman,GROAT,Mary,clerk,straw bonnet maker
rec-759-org,Mary,F,HERNE,HERNE,1744-08-07,John,farmer,JONES,Elizabeth,tanner,teacher
rec-76-org,James,M,BECK,BECK,1740-03-25,Malcolm,builder,FELL,Kate,farmer,horseshoer
rec-760-org,Helen,F,BEWSHER,BEWSHER,1746-03-03,Robert,lab,BARRY,Mary,gardener,butcher
rec-761-org,Elizabeth,F,BROWN,BROWN,1746-01-31,Murdo,trinity house pilot,YORKE,Isabella,musician,puddler
rec-762-org,Janet,F,DAWSON,DAWSON,1746-07-26,Lewis,bricklayer,FIALON,Marion,mineral paint manufacturer,harness maker
rec-763-dup-0,Anddew,M,COULSON,COULSON,1754-12-15,David,labourer,KNOWLES,Jane,farmer,barrister
rec-763-org,Andrew,M,COULSON,COULSON,1754-12-15,David,labourer,KNOWLES,Jane,farmer,barrister
rec-764-org,John,M,STEWART,STEWART,1750-02-24,Thomas,ag lab,BLACKBURN,Janet,shepherd,servant
rec-765-org,John,M,MINTO,MINTO,1750-12-13,John,ag lab,HOBERTON,Elizabeth,straw plaiter,news agent
rec-766-org,John,M,MILWERT,MILWERT,1744-05-18,James,labourer,WATT,Jane,hatter,garage proprietor
rec-767-org,John,M,WOOLLARD,WOOLLARD,1753-02-26,Henry,shoemaker,BATEMAN,Catherine,blacksmith,stocktaker (brewers)
rec-768-org,James,M,WILLIAMS,WILLIAMS,1749-10-27,David,cab proprietor,EDGE,Isabella,dressmaker,ag lab
rec-769-org,Grace,F,QUICK,QUICK,1743-02-18,William,teacher,ORTON,Helen,farmer,weaver
rec-77-org,James,M,STEDMAN,STEDMAN,1732-01-27,David,coal miner,HART,Helen,cutter,ratefixer at electrical engineers
rec-770-org,Elizabeth,F,KAYE,KAYE,1748-05-15,Robert,labourer,CALLIMORE,Isabella,boot maker,framework knitter
rec-771-org,Ann,F,BRADFORD,BRADFORD,1745-09-13,John,sub post master,REEVE,Ann,dock foreman,straw plaiter
rec-772-org,Jno,M,GRETTON,GRETTON,1747-03-24,Andrew,shepherd,FERDINAND,Helen,blacksmith,blacksmith
rec-773-org,James,M,COURTENAY,COURTENAY,1745-02-28,William,drayman,HOLLOWAY,Ellen,farmer,electrician
rec-774-org,Jacob,M,PERKINS,PERKINS,1748-02-20,Peter,cooper,EGAN,Catherine,farmer,farm labourer
rec-775-org,William,M,BURTON,BURTON,1746-12-06,John,farmer,TROTT,Margaret,schoolmaster,carman (contractors)
rec-776-org,Donald,M,LADD,LADD,1745-05-18,John,ships carpenter,FRESHWATER,Bethia,farm worker,carpenter
rec-777-org,Margaret,F,BROWN,BROWN,1759-04-10,Willia,bookbinder,BARBOUR,Jane,painter & decorator,labourer
rec-778-org,Fanny,F,CALLOWAY,CALLOWAY,1746-01-23,Walter,outfitter,LEWIS,Eliza,farmer,labourer
rec-779-dup-0,Roert,M,WALKER,WALKER,1750-01-21,John,army sergeant,FILBY,Mary,labourer,coal miner
rec-779-org,Robert,M,WALKER,WALKER,1750-01-21,John,army sergeant,FILBY,Mary,labourer,coal miner
rec-78-org,Grace,F,GREEN,GREEN,1729-12-30,James,smith,WILLIAMS,Jane,brickmaker,machinist, uniforms
rec-780-org,Flora,F,GOUNDRY,GOUNDRY,1744-09-09,Willia,fireman,RUSBY,Margaret,needlemaker,surgeons apprentice
rec-781-org,Agnes,F,BURNLEY,BURNLEY,1744-12-17,Robert,secretary,OLDERSHAW,Mary,tenant farmer,smith
rec-782-dup-0,Raobert,M,WATSON,WATSON,1743-04-20,Alexander,farmer,ENGLISH,Nellie,coal merchant,coal miner
rec-782-dup-1,Robrrt,M,WATSON,WATSON,1743-04-20,Alexander,farmer,ENGLISH,Nellie,coal merchant,coal miner
rec-782-org,Robert,M,WATSON,WATSON,1743-04-20,Alexander,farmer,ENGLISH,Nellie,coal merchant,coal miner
rec-783-org,Kate,F,SCARLETT,SCARLETT,1742-03-05,Alexander,farmer,SMITH,Bella,ag lab,ladies maid
rec-784-org,Mary,F,THOMPSON,THOMPSON,1749-02-05,Hendry,carpenter,SQUIRE,Elizabeth,nailer,dyer
rec-785-org,John,M,ADAMSON,ADAMSON,1743-06-01,Andrew,weaver,GIBSON,Isabella,fitter and turner,labourer
rec-786-org,Barbara,F,ROBERTS,ROBERTS,1747-12-15,Samuel,domestic cleaner,FORRESTER,Christiana,jeweller,wool comber
rec-787-org,Mary,F,TAYLOR,TAYLOR,1743-12-27,William,officer of customs & excise (docks),EVANS,Isabella,mechanical engineering worker (skilled),labourer
rec-788-org,Maria,F,SUMMERS,SUMMERS,1749-09-01,Dugald,labourer,DUFF,Mary,lab,shoe pressman
rec-789-dup-0,Jame,M,SALT,SALT,1750-08-28,David,fireman,TURNER,Ann,coal miner,works chemist
rec-789-dup-1,Jamges,M,SALT,SALT,1750-08-28,David,fireman,TURNER,Ann,coal miner,works chemist
rec-789-dup-2,Jamea,M,SALT,SALT,1750-08-28,David,fireman,TURNER,Ann,coal miner,works chemist
rec-789-org,James,M,SALT,SALT,1750-08-28,David,fireman,TURNER,Ann,coal miner,works chemist
rec-79-org,Margaret,F,ADAMSON,ADAMSON,1729-03-20,Andrew,weaver,GIBSON,Isabella,fitter and turner,labourer
rec-790-dup-0,Janrt,F,HUGHES,HUGHES,1747-09-02,James,cottager,SAMBROOK,Agnes,boot and shoe maker,gardener
rec-790-org,Janet,F,HUGHES,HUGHES,1747-09-02,James,cottager,SAMBROOK,Agnes,boot and shoe maker,gardener
rec-791-org,Margaret,F,JOHNSON,JOHNSON,1748-04-14,John,wool broker,FURRELL,Margaret,electrical engineer in the royal signals,cotton weaver
rec-792-org,Sarah,F,VAIL,VAIL,1746-05-27,Andrew,dockyard worker,JONES,Mary,shoe binder,shoemaker
rec-793-org,Elizabeth,F,ONEIL,ONEIL,1747-12-08,James,domestic service,FARRENT,Jane,carpenter,lab
rec-794-org,Annie,F,COMPSON,COMPSON,1746-07-15,William,company secretary,MIDDLETON,Janet,engineer,builder
rec-795-dup-0,Johri,M,CURTIS,CURTIS,1749-02-20,Peter,carter,FORBES,Mary,mechanic,private in army - stretcher bearer
rec-795-dup-1,Johk,M,CURTIS,CURTIS,1749-02-20,Peter,carter,FORBES,Mary,mechanic,private in army - stretcher bearer
rec-795-org,John,M,CURTIS,CURTIS,1749-02-20,Peter,carter,FORBES,Mary,mechanic,private in army - stretcher bearer
rec-796-org,Robert,M,CROSSGROVE,CROSSGROVE,1745-06-03,Robert,general store keeper,WATSON,Margaret,farm lab,teamster
rec-797-org,Margaret,F,LLOYD,LLOYD,1745-06-28,David,designer,HARLE,Susina,fisherman,farm labourer
rec-798-dup-0,Agnrs,F,LONDON,LONDON,1748-03-12,John,farmer,PASSMORE,Ann,map and print colourer,printer
rec-798-org,Agnes,F,LONDON,LONDON,1748-03-12,John,farmer,PASSMORE,Ann,map and print colourer,printer
rec-799-dup-0,Tmhomas,M,READ,READ,1743-07-28,George,washerwoman,AYERS,Janet,musician,quarryman
rec-799-org,Thomas,M,READ,READ,1743-07-28,George,washerwoman,AYERS,Janet,musician,quarryman
rec-8-dup-0,pngus,M,ADAMSON,ADAMSON,1723-10-29,George,lady's maid,HARRISS,Jane,plasterer,farmer
rec-8-org,Angus,M,ADAMSON,ADAMSON,1723-10-29,George,lady's maid,HARRISS,Jane,plasterer,farmer
rec-80-org,John,M,HUNTLEY,HUNTLEY,1735-09-12,Samuel,shepherd,BAKER,Jane,coal miner,army lieutenant
rec-800-org,Ann,F,WATSON,WATSON,1744-02-19,Alfred,farmer,LAYCOCK,Elizabeth,gardener,sadler
rec-801-dup-0,Elizabteh,F,DARMER,DARMER,1744-01-30,John,coal miner,MOORE,Catherine,bricklayer,labourer
rec-801-dup-1,Elbzabeth,F,DARMER,DARMER,1744-01-30,John,coal miner,MOORE,Catherine,bricklayer,labourer
rec-801-org,Elizabeth,F,DARMER,DARMER,1744-01-30,John,coal miner,MOORE,Catherine,bricklayer,labourer
rec-802-org,Jessie,F,MCCORMACK,MCCORMACK,1750-01-08,Andrew,farmer,GOODALL,Jane,labourer,boilermaker
rec-803-org,John,M,RIMINGTON,RIMINGTON,1748-05-10,Francis,bank manager,JENKINS,Rebecca,solicitor,farmer
rec-804-org,James,M,CROCKET,CROCKET,1748-08-22,John,ag lab,KINGSBURY,Mary,ag lab,electrical engineer
rec-805-org,Euphemia,F,TURNBULL,TURNBULL,1751-03-21,Ritchie,clerk & typist,WEBSTER,Christina,farmer,shale miner
rec-806-org,Agness,F,GRANT,GRANT,1750-01-25,James,mariner,MORSE,Margaret,labourer,book folder
rec-807-org,George,M,STURGESS,STURGESS,1750-08-30,Patrick,shoe finisher,FORRESTER,Annie,steel erector,mason
rec-808-org,Ann,F,GEORGE,GEORGE,1748-01-01,Charles,tenant farmer,CLOUGH,Eliza,shirt factory worker,weaver
rec-809-org,David,M,BARR,BARR,1749-02-14,Francis,ag lab,JONES,Jane,factory worker,groom
rec-81-org,David,M,ROGERS,ROGERS,1730-08-08,Kenneth,iron moulder,SMITH,Margaret,licensed victualler,watchmaker
rec-810-org,James,M,WALKER,WALKER,1747-06-25,William,constructional engineer,ZEBEDEE,Martha,farmer,upholsterer and warehouseman
rec-811-org,Elizabeth,F,WALKER,WALKER,1747-06-25,William,constructional engineer,ZEBEDEE,Martha,farmer,brick maker
rec-812-org,Ann,F,CLEMO,CLEMO,1747-02-05,Charles,ag lab,BROWN,Sarah,grocer,labourer
rec-813-org,Jeanie,F,MURRAY,MURRAY,1758-10-30,Angus,stockingmaker,TUMILTY,Elsie,warehouseman,platelayer
rec-814-dup-0,Thomss,M,RICHARDSON,RICHARDSON,1743-12-09,John,private soldier,NOBLE,Catherine,bootmaker,clerk
rec-814-org,Thomas,M,RICHARDSON,RICHARDSON,1743-12-09,John,private soldier,NOBLE,Catherine,bootmaker,clerk
rec-815-org,George,M,LINNELL,LINNELL,1750-06-19,Angus,navel officer,ROBERTS,Margaret,fish curer,labourer
rec-816-dup-0,Ages,F,TUMIGAN,TUMIGAN,1748-02-06,James,land agent,CHESHIRE,Alice,lab,teacher in elementary school
rec-816-org,Agnes,F,TUMIGAN,TUMIGAN,1748-02-06,James,land agent,CHESHIRE,Alice,lab,teacher in elementary school
rec-817-dup-0,Jamws,M,DRYAL,DRYAL,1748-04-19,Peter,draper,MCKENZIE,Jessie,locksmith,labourer
rec-817-org,James,M,DRYAL,DRYAL,1748-04-19,Peter,draper,MCKENZIE,Jessie,locksmith,labourer
rec-818-dup-0,Geogre,M,GILMOUR,GILMOUR,1746-07-08,William,scrap labourer,ALLEN,Isabella,railway clerk,storekeeper
rec-818-org,George,M,GILMOUR,GILMOUR,1746-07-08,William,scrap labourer,ALLEN,Isabella,railway clerk,storekeeper
rec-819-org,Peter,M,HONES,HONES,1744-09-27,Alexander,butcher,CONNELL,Therese,shop assistant,teacher
rec-82-org,Margaret,F,DYER,DYER,1727-09-13,David,painter,ANDERSON,Alice,vinegar merchant,pharmacist
rec-820-org,Janet,F,BROAD,BROAD,1748-12-29,Charles,miner,WAKS,Mary,gardener (private),salver polisher
rec-821-org,Nellie,F,COOKSON,COOKSON,1747-01-04,Alexander,mariner,ROBINSON,Jemima,fancy manufacturer,cabinet maker
rec-822-org,Arthur,M,COOKSON,COOKSON,1747-01-04,Alexander,mariner,ROBINSON,Jemima,fancy manufacturer,bonnet maker
rec-823-dup-0,Jojn,M,MORRIS,MORRIS,1745-01-30,John,farmer,MILLER,Margaret,school attendance officer,joiner
rec-823-dup-1,Jonh,M,MORRIS,MORRIS,1745-01-30,John,farmer,MILLER,Margaret,school attendance officer,joiner
rec-823-org,John,M,MORRIS,MORRIS,1745-01-30,John,farmer,MILLER,Margaret,school attendance officer,joiner
rec-824-org,Isabella,F,SOUTHWORTH,SOUTHWORTH,1745-04-18,John,mill manager,PAYNE,Jane,farm servant,farmer
rec-825-org,James,M,BURROWS,BURROWS,1748-05-10,William,clerk in holy orders,DWERRYHOUSE,Helen,yeoman,clay tobacco pipe maker
rec-826-dup-0,Roderixk,M,MAWSON,MAWSON,1745-08-17,James,cotton operative,CAMERON,Janet,lab,groom
rec-826-org,Roderick,M,MAWSON,MAWSON,1745-08-17,James,cotton operative,CAMERON,Janet,lab,groom
rec-827-org,Ellen,F,BIRD,BIRD,1745-12-04,William,ag lab,BATH,Julia,poultry man,blacksmith
rec-828-org,John,M,STOUT,STOUT,1748-08-13,Robert,labourer,JONES,Ellen,gardener,fishmonger
rec-829-org,Annie,F,JARVIS,JARVIS,1746-03-21,George,spool winder cotton mill,KNOWLES,Jane,sailor,weaver
rec-83-org,Jeannie,F,FAIR,FAIR,1726-03-30,James,thatcher,NORSK,Mary,crane driver,woollen spinner
rec-830-dup-0,High,M,CHILDS,CHILDS,1757-11-30,David,repairing fishing nets,ROBSON,Elizabeth,painter,clerk
rec-830-org,Hugh,M,CHILDS,CHILDS,1757-11-30,David,repairing fishing nets,ROBSON,Elizabeth,painter,clerk
rec-831-org,Thomas,M,MCNEILL,MCNEILL,1749-10-08,Robert,farmer,DOWLING,Catherine,carpenter,farmer
rec-832-org,Christina,F,GREIG,GREIG,1750-06-13,Thomas,whitefisher,SMITH,Sohia,lab,schoolmistress
rec-833-org,Peter,M,SNOOK,SNOOK,1748-06-08,Alexr,mercantile clerk,THOMAS,Margaret,bootcloser,engineers fitter
rec-834-org,Alex,M,PARRY,PARRY,1755-07-08,Andrew,lab,SNELLING,Annie,sheep farmer,lab
rec-835-org,Jane,F,POWNAL,POWNAL,1748-09-21,John,ag lab,PEECH,Margt,textile manufacturer,ploughman
rec-836-org,Catherine,F,JENNINGS,JENNINGS,1744-10-04,James,engineer,BOND,Catherine,ships officer,farmer's wife
rec-837-org,Johanna,F,SMITH,SMITH,1752-05-18,John,woolcomber,JOHNSON,Jean,shoe laster,railway clerk
rec-838-org,Margaret,F,BOWLES,BOWLES,1745-11-20,William,milliner,CRAMPTON,Alice,labourer,lead worker
rec-839-org,Margaret,F,HARTLEY,HARTLEY,1746-03-31,Ro,photographer,MUSTY,Marjory,stonemason,blacksmith
rec-84-org,William,M,RACKHAM,RACKHAM,1734-01-13,Alexander,shoemaker,WALLACE,Janet,plasterer,farmer
rec-840-org,J,F,CHORLEY,CHORLEY,1746-01-11,John,housekeeper,SMITH,Mary,labourer,horse keeper
rec-841-org,James,M,PALMER,PALMER,1755-04-16,Charles,gardener,OVERALL,Betsy,clock case maker,farmer
rec-842-org,Janet,F,LENNON,LENNON,1746-06-06,James,blacksmith,GREENHALGH,Isabella,fisherman,traveller horseman
rec-843-org,Robert,M,STIVEY,STIVEY,1747-04-13,Edmund,butcher,LAWSON,Jane,gas works labourer,farmer
rec-844-org,Bernard,M,BROWN,BROWN,1747-05-14,James,clerk  (biscuit works ),GOODMAN,Mary,school master,ag lab
rec-845-dup-0,Alexbnder,M,OATES,OATES,1747-11-30,William,dressmaker,LEYARD ,Christina,silk weaver,sailmaker
rec-845-dup-1,Alexandr,M,OATES,OATES,1747-11-30,William,dressmaker,LEYARD ,Christina,silk weaver,sailmaker
rec-845-org,Alexander,M,OATES,OATES,1747-11-30,William,dressmaker,LEYARD ,Christina,silk weaver,sailmaker
rec-846-org,Archibald,M,YEATES,YEATES,1746-04-02,James,labourer,FOOT,Catherine,straw bonnet maker,valet
rec-847-org,Elizabeth,F,GAGE,GAGE,1744-11-13,Arthur,builder,MOXLEY,Margt,labourer,pilot
rec-848-dup-0,Catehrine,F,TARRANT,TARRANT,1744-11-12,Thomas,cabinet maker,LEE,Isabella,labourer,housepainter
rec-848-dup-1,Cathlerine,F,TARRANT,TARRANT,1744-11-12,Thomas,cabinet maker,LEE,Isabella,labourer,housepainter
rec-848-org,Catherine,F,TARRANT,TARRANT,1744-11-12,Thomas,cabinet maker,LEE,Isabella,labourer,housepainter
rec-849-org,John,M,THOMAS,THOMAS,1744-03-24,John,nailer,CLARK,Jane,labourer,auctioneer
rec-85-org,Jessie,F,GRETTON,GRETTON,1730-03-06,Andrew,shepherd,FERDINAND,Helen,blacksmith,labourer
rec-850-org,Henry,M,ORRDEL,ORRDEL,1744-05-19,William,housekeeper,BROOK,Emily,blacksmith,baker
rec-851-dup-0,Cathetine,F,COLLINS,COLLINS,1746-10-22,William,curate,SMITH,Margt,railway platelayer,stoker on railway engine
rec-851-dup-1,Caterine,F,COLLINS,COLLINS,1746-10-22,William,curate,SMITH,Margt,railway platelayer,stoker on railway engine
rec-851-org,Catherine,F,COLLINS,COLLINS,1746-10-22,William,curate,SMITH,Margt,railway platelayer,stoker on railway engine
rec-852-org,Willia,M,BAMSEY,BAMSEY,1744-09-03,John,labourer,LARKIN,Catherine,carpenter,labourer
rec-853-org,Charles,M,HILL,HILL,1752-05-08,James,g.p.o. telephonist,STOTT,Helen,chemist,gent
rec-854-org,Rachell,F,WILLCOX,WILLCOX,1749-01-22,William,farmer,MASTERS,Semena,papermill worker,labourer
rec-855-org,Euphemia,F,THOMPSON,THOMPSON,1744-12-30,Jas,butcher,HISCOCKS,Elizabeth,shear striker,engine driver
